Departamento;Municipio;Código prestador;Nombre prestador;nit IPS ;num digito_verificion;naturaleza;num nivel atencion;Código sede;Número sede;nom sede IPS;Gerente;Dirección;Email;Teléfono;nom grupo capacidad ;nom descripcion capacidad ;num cantidad capacidad instalada;Fecha Corte;Fuente
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CAMAS;Pediátrica;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CAMAS;Adultos;6;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CAMILLAS;Observación Pediátrica;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CAMILLAS;Observación Adultos Hombres;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CAMILLAS;Observación Adultos Mujeres;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CONSULTORIOS;Urgencias;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CONSULTORIOS;Consulta Externa;4;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;SALAS;Partos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;1;ESE Hospital Local San Martin de Loba;HUGO CESAR HORMECHEA LEDESMA;kra 24 con calle 7 esquina;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;UNIDAD MOVIL;Unidad Móvil;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;6;CENTRO DE SALUD PAPAYAL;NORALVIS ARROYO CERPA;CALLE DE LA PLAZA;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;6;CENTRO DE SALUD PAPAYAL;NORALVIS ARROYO CERPA;CALLE DE LA PLAZA;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;6;CENTRO DE SALUD PAPAYAL;NORALVIS ARROYO CERPA;CALLE DE LA PLAZA;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;3114145513;UNIDAD MOVIL;Unidad Móvil;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;7;CENTRO DE SALUD PLAYITA;NORALVIS ARROYO CERPA;CORREGIMIENTO PLAYITA;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;31114145513;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700158;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;806007769;0;Pública;1;1366700158;7;CENTRO DE SALUD PLAYITA;NORALVIS ARROYO CERPA;CORREGIMIENTO PLAYITA;contacto@esehospitalsanmartindeloba-sanmartindeloba-bolivar.gov.co;31114145513;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN MARTÍN DE LOBA;1366700967;IPS ESPECIALISTAS CN S.A.S;901497978;9;Privada;;1366700967;1;IPS ESPECIALISTAS CN S.A.S;LAURA DANIELA GARCIA MORENO;CL SAN MARTIN;daniwer17@gmail.com;3215646807;CONSULTORIOS;Consulta Externa;5;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMAS;Pediátrica;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMAS;Adultos;6;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMAS;TPR;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMILLAS;Observación Pediátrica;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMILLAS;Observación Adultos Hombres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CAMILLAS;Observación Adultos Mujeres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CONSULTORIOS;Urgencias;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;CONSULTORIOS;Consulta Externa;11;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;SALAS;Partos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;1;E.S.E. HOSPITAL LOCAL SAN PABLO;MERCEDES CANDELA DIAZ;CRA # 16-68;contactenos@esehlsp-bolivar.gov.co;7 6236598-3174049558;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SAN PABLO;1367000076;ESE HOSPITAL LOCAL SAN PABLO;829000940;6;Pública;1;1367000076;15;PUESTO DE SALUD DEL CORREGIMIENTO DE CANALETAL;MERCEDES CANDELA DIAZ;CORREGIMIENTO DE CANALETAL;contactenos@esehlsp-bolivar.gov.co;3142607844 - 097 6236598;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CAMAS;TPR;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CAMILLAS;Observación Pediátrica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CAMILLAS;Observación Adultos Hombres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CAMILLAS;Observación Adultos Mujeres;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CONSULTORIOS;Urgencias;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;CONSULTORIOS;Consulta Externa;6;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;SALAS;Partos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;1;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;EDGAR ALFONSO DE LA HOZ GARCÍA;BARRIO ABAJO;edelahoz0304@gmail.com;3012311082;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;2;CENTRO DE SALUD DE LOMA DE ARENA;EDGAR ALFONSO DE LA HOZ GARCÍA;SANTA CATALINA;edelahoz0304@gmail.com;3012311082;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;2;CENTRO DE SALUD DE LOMA DE ARENA;EDGAR ALFONSO DE LA HOZ GARCÍA;SANTA CATALINA;edelahoz0304@gmail.com;3012311082;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;3;CENTRO DE SALUD DE GALERAZAMBA;EDGAR ALFONSO DE LA HOZ GARCÍA;SANTA CATALINA;edelahoz0304@gmail.com;3012311082;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300489;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;806013609;5;Pública;1;1367300489;3;CENTRO DE SALUD DE GALERAZAMBA;EDGAR ALFONSO DE LA HOZ GARCÍA;SANTA CATALINA;edelahoz0304@gmail.com;3012311082;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300690;SALUD BET-EL IPS SAS;900554741;1;Privada;;1367300690;1;SALUD BET-EL IPS SAS;JOHN RENE BARRAZA TOVAR;CR 18 No 13-61;saludbetelips@gmail.com;3106235155-3114138252;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300895;IPS SANTACATALINA DE ALEJANDRIA S,A.S;901115855;3;Privada;;1367300895;1;IPS SANTACATALINA DE ALEJANDRIA S,A.S;YOLIMA ARNEDO MUÑOZ;CARRERA 16 # 11-79;ipssantacatalinadealejandria@hotmail.com;3002508432 - 3205469867;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300895;IPS SANTACATALINA DE ALEJANDRIA S,A.S;901115855;3;Privada;;1367300895;1;IPS SANTACATALINA DE ALEJANDRIA S,A.S;YOLIMA ARNEDO MUÑOZ;CARRERA 16 # 11-79;ipssantacatalinadealejandria@hotmail.com;3002508432 - 3205469867;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA CATALINA;1367300895;IPS SANTACATALINA DE ALEJANDRIA S,A.S;901115855;3;Privada;;1367300895;1;IPS SANTACATALINA DE ALEJANDRIA S,A.S;YOLIMA ARNEDO MUÑOZ;CARRERA 16 # 11-79;ipssantacatalinadealejandria@hotmail.com;3002508432 - 3205469867;UNIDAD MOVIL;Unidad Móvil;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;CAMAS;Salud Mental Adulto;15;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;CAMAS;Salud Mental Pediátrico;21;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;CAMAS;SPA Adultos;13;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;CAMAS;SPA Pediátricas;8;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;SILLAS;Salud Mental;21;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1324400826;centro de rehabilitacion integral vida digna ips sas;900793202;8;Privada;;1368300826;6;CENTRO DE REHABILITACION INTEGRAL VIDA DIGNA IPS SANTA ROSA;Diana Aguilar Harris;Santa Rosa de Lima Norte Urb Villa Oli Mz G Lt 5;vidadignaips@hotmail.com;3128357298-3504223551- 3163021124;SILLAS;SPA;21;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;SANTA ROSA;1368300232;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;806008270;2;Pública;1;1368300232;1;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;REYES MANUEL SALCEDO BUELVAS;BARRIO REDENTOR AVENIDA PRINCIPAL;gerencia@hospitalocal-santarosa-bolivar.gov.co;6297042 - 3205008248 - 3215400946;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
